object_kind	run_key	canonical_instrument	object_id	terminal_reason_code	censored	compression_summary_family_id	compression_shape_family_id	compression_hybrid_family_id	expansion_summary_family_id	expansion_shape_family_id	expansion_hybrid_family_id	structural_stratum	terminal_bridge_receipt_id
COMPRESSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	12	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C1	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C3	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C3	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	1	1	0	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	2	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	3	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	4	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	5	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	6	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	7	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	8	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	9	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	10	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	11	1	0	C2	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	12	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::12::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	13	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::13::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	14	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::14::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	15	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::15::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	16	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::16::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	17	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::1::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C1	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::2::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::3::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::4::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::5::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C3	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::6::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::7::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::8::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::9::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::10::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::11::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	12	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::12::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	13	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C3	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::13::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	14	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::14::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	15	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::15::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	16	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C3	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::16::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	1	1	0	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	2	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	3	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	4	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	5	2	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	6	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	7	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	8	1	0	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::8::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::1::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::2::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::3::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::4::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::5::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::6::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_-1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::7::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251	DE40	8	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::8::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	1	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	2	1	0	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	3	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	4	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	5	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	6	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	7	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	8	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	9	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	10	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	11	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	12	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::COMPRESSION::12::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::1::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::2::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C2	REGION_1|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::3::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::4::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_2|NODE_CONTACT	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::5::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_2|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::6::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C2	REGION_2|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::7::TERMINAL
EXPANSION	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252	DE40	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_1|OPEN_CORRIDOR	bridge::RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::8::TERMINAL
